"word","cat","nnet.Biology","nnet.Drama","nnet.Fiction","nnet.History","nnet.Music","nnet.Poetry"
20533,"Music",2.71740079977401e-16,0.0000000021141932968384,3.01178327441871e-20,1.57047228981456e-11,0.999999997870102,2.01979630824456e-18
2462,"Fiction",0.00000723636171938887,1.85305933777251e-12,0.900956836687186,0.0990177101521003,6.73537778745124e-22,0.0000182167971410764
6742,"Drama",0.000459522128493103,0.999540477858555,1.29400933443893e-11,5.72529080911626e-17,1.78275393067172e-42,1.21823150397917e-14
25711,"Biology",0.959789640612389,0.0400606296469862,0.00000344074011902255,0.000146283986869141,7.5713331481808e-20,0.00000000501363624512003
20078,"Music",3.61913325777325e-17,7.98490035933582e-29,0.0121831907853825,5.34982320634704e-15,5.36947640755655e-15,0.987816809214607
3602,"Fiction",3.8332781845309e-15,3.91861967236301e-40,0.999999990965333,4.38680902661187e-17,1.1438411535006e-62,0.0000000090346629047624
4180,"History",0.0000186328457187665,0.000000241196132747968,0.0109033577276494,0.989053871548818,5.48671375603705e-15,0.0000238966816759077
2053,"History",0.0096326619762764,0.0152022573586815,0.075975371794606,0.73011207465337,0.0362729449726652,0.1328046892444
10653,"Music",0.000148304959227045,0.00116787976382054,0.00199221675925705,0.0160642084953885,0.963579078060836,0.0170483119614712
10850,"Drama",2.45273928278452e-14,0.999999999999976,1.36026782516671e-42,1.23212646826734e-55,6.41922572473204e-109,5.23442520256396e-50
4040,"Music",0.0109104232366075,0.187681075507844,0.0318298250780872,0.172303451025495,0.435311654755081,0.161963570396885
21871,"History",0.0000502333396844229,1.2593918552514e-10,0.982849645233483,0.000591406223031311,8.05923943528239e-15,0.0165087150778542
18356,"History",0.0672889376371754,0.00000796913589948955,0.924881426607215,0.000000324780384627262,1.41266908584976e-22,0.0078213418393256
28537,"Fiction",0.0000255555978927375,7.79733109429567e-12,0.984957867633117,0.0000013846100601524,2.28360322300397e-20,0.0150151921511331
11857,"Poetry",0.000542876425742235,0.0000497784809282008,0.169856810609508,0.0571716251228067,0.0243495660363919,0.748029343324623
3853,"Fiction",0.00334808607399428,0.00129573406054527,0.150277787020127,0.372793872148493,0.0778490074076176,0.394435513289223
15569,"Fiction",0.967990748648871,0.0296300000729423,0.000878992186573817,0.00147904211940884,1.54388091628803e-14,0.0000212169721883366
37298,"Music",0.0000228028444635168,4.60046897331191e-10,0.670514978661879,0.12170187197615,0.00000479507807901218,0.207755550979382
7986,"Drama",0.00404728115371987,0.00000847701900442917,0.768495451629438,0.0127027214099227,0.0000000276083647458795,0.21474604117955
4906,"Drama",0.000000470429063055084,0.999999529570877,6.0106934587616e-14,8.57362369110761e-26,4.51866720207246e-53,3.83126091371548e-19
20139,"Music",2.46215959563542e-54,1.98457823511893e-38,6.0618131300203e-60,3.96950113328815e-46,1,2.06008828488285e-51
14777,"History",0.000000127049803732212,2.5413231333729e-22,0.999896493121157,0.000103315560082318,1.92201730808063e-39,0.000000064268956806181
22297,"Fiction",1.10510906949078e-19,9.30230883791716e-48,0.999955239055579,5.49939879979954e-25,9.25190686974901e-59,0.0000447609444207458
6447,"Drama",0.00000837413946711477,1.74936969829345e-11,0.268599276188687,0.000000591021592379404,2.89736477496137e-14,0.731391758632731
12188,"Fiction",0.000768285986039674,0.000267565830915833,0.0767792470422217,0.0885219565823631,0.392823010280665,0.440839934277795
15134,"Fiction",0.486256912793013,0.000828481403052914,0.00956246744613033,0.503336933325972,5.29655817028335e-16,0.0000152050318312525
23972,"Poetry",0.000422158017292684,0.00000227490999201179,0.485711166603611,0.00478216369470714,0.000000508312882188947,0.509081728461515
4921,"Poetry",0.000000627254193816976,4.14061669171545e-12,0.453733017346682,0.000272412729138487,0.000000331201739852176,0.545993611464105
10501,"Music",0.00143782826868024,0.00151229772388201,0.0407801888834657,0.0697809108147416,0.597627797931956,0.288860976377274
4188,"History",0.0000402525648969904,0.000000514830785005824,0.00859851758775631,0.991344446262941,2.764038995774e-15,0.0000162687536174077
7520,"Fiction",0.000010425772004247,3.70696587279289e-21,0.999986258018938,0.00000000119215032068548,5.05919490007751e-40,0.00000331501690699509
26477,"Music",0.00000000105683488371908,1.21024679687911e-21,0.629592967819694,0.00000000566742626598697,5.91923026503658e-18,0.370407025456045
23046,"Drama",0.780309904014704,0.219690095985296,2.00868403614851e-36,3.61080033183607e-57,1.59322975753569e-134,6.13142556581961e-49
18842,"Poetry",0.0419038920003272,0.00484926418568346,0.433878693321541,0.0528646837520512,0.00000841175090632312,0.466495054989491
9813,"History",0.00000000161091791070867,0.999047644636565,4.93734354395427e-15,0.000791796981805049,0.00016055677070613,1.18594765454149e-15
17548,"Poetry",0.000490074796486147,0.0000639036371844187,0.0620091114366708,0.834745039079047,0.0192496573226636,0.083442213727948
15629,"Drama",0.00000000566312709297309,1.78368953105337e-29,0.999999969796297,2.02806731150526e-11,7.35462363279421e-52,0.0000000245202949767628
20225,"Drama",1.10713221240269e-19,1.02964007388298e-13,3.30017889477563e-18,1.00171604279528e-14,0.999999999999879,7.68305847690025e-15
18182,"Fiction",0.000718462056807922,0.000000988880630181714,0.753069759439287,0.240974290601883,3.2169410191281e-12,0.00523649901817552
17917,"History",0.00950079148968302,0.000239021818335805,0.410946027500797,0.335476674240975,0.0000323729451798397,0.24380511200503
6837,"Music",9.66319785527851e-16,0.00000000456448700216365,1.49109673649906e-19,4.28564775089467e-11,0.999999995392655,8.78148849104153e-18
16896,"Fiction",0.00000794002471869353,6.04318099767256e-14,0.788608040340357,0.000000647815005559012,6.75921671641764e-18,0.211383371819858
8171,"Poetry",0.0118926232751635,0.0328703052760419,0.0875154413096176,0.606841324421241,0.046784549207801,0.214095756510135
28660,"Fiction",0.00844028356971482,0.00186633392631903,0.201445317064657,0.100937003887623,0.000108615710786473,0.6872024458409
10847,"Drama",1.18360685103853e-24,1,4.03275381523363e-59,7.58871905688159e-69,3.1775338693986e-106,5.59707537386238e-63
16136,"Biology",0.412071089638433,0.0602258502267665,0.0898463433754376,0.402993231468682,0.00000878873308328744,0.0348546965575967
13202,"History",0.00040979046982801,0.00000714967067729387,0.553708400129177,0.0257526871268467,0.00000673666565697824,0.420115235937814
10650,"Music",0.000202733896938796,0.000556758677138607,0.00458972874327252,0.0142697871204497,0.930748214577834,0.0496327769843665
24800,"Biology",0.999999999999918,8.18451785178413e-14,1.11987444697416e-16,7.08045511968072e-20,3.04848256537769e-75,9.83765526389799e-28
2662,"Music",6.55034013308206e-15,4.6313792175685e-33,0.999029084624074,2.45446202645538e-14,1.71835675329242e-34,0.000970915375894634
21243,"Fiction",0.000346838570253353,0.000344755952084819,0.17824951742325,0.300664028805734,0.093326408478444,0.427068450770234
