"word","cat","Biology","Drama","Fiction","History","Music","Poetry"
18356,"History",5.33207751843381e-13,6.19029581868234e-06,0.999993809255745,5.51754645467977e-13,2.54589959840817e-15,4.47349308185247e-10
28537,"Fiction",4.7908676819387e-12,0.991083521357543,7.60487990593556e-05,1.15045105293933e-06,2.40742800808893e-07,0.00883903864475291
11857,"Poetry",6.89851160814697e-05,0.00637095575419958,0.00171359554565672,0.119887733369342,0.380540854854019,0.491417875360702
3853,"Fiction",0.0048594116907771,0.000834567079219126,0.183175342711749,0.348029102493071,0.330771813584076,0.132329762441108
15569,"Fiction",1.18764748630135e-12,0.00222230626822179,5.47717525921401e-15,0.178962942727746,0.0069191718608719,0.811895579141967
37298,"Music",2.35853876455776e-13,7.25645163161665e-05,9.15128135686526e-17,2.96914173396117e-05,0.945036775239452,0.0548609688266563
7986,"Drama",6.71848173483759e-05,0.000429053556032362,0.995308774875592,0.000465826163515971,0.000765951417232976,0.00296320917027829
4906,"Drama",3.05919150009301e-68,0.999999999999972,8.07197783305943e-53,4.66391602528963e-33,4.10155325208025e-38,2.83310325441248e-14
20139,"Music",1.18444164995317e-17,3.15992544348458e-21,3.90567428794974e-29,4.07599133298637e-19,0.99999999999991,9.03632346968346e-14
14777,"History",0.0011369336679677,6.52008628573835e-12,0.605708463729927,0.393154598209121,3.86767036432152e-10,3.99969668361218e-09
22297,"Fiction",8.57999831044897e-10,0.000182426053156668,0.999815531880468,2.68489738879383e-08,1.43935096941963e-10,2.01421546625202e-06
6447,"Drama",7.24507585655456e-07,0.0634023054976406,3.95392052270474e-05,0.00206235473125624,0.100844562554519,0.833650513503772
12188,"Fiction",0.00202901171937586,0.00144382194867327,0.0725258837007506,0.17384109320682,0.549399791577803,0.200760397846577
15134,"Fiction",0.176400437299192,5.58097930767373e-13,0.00317106883037685,0.820422685888137,5.77323014725449e-06,3.47515885654153e-08
23972,"Poetry",2.1351222185415e-05,0.134351088989607,0.0303128219652148,0.013939224191672,0.0930446693567516,0.72833084427457
4921,"Poetry",0.011076528628704,1.92861620206184e-05,0.097850656251142,0.0151562278950219,0.865091944089914,0.0108053569731973
10501,"Music",0.00205703341914853,0.00328380524098949,0.23042398785215,0.11647848845804,0.393947725254584,0.253808959775087
4188,"History",2.41604769497574e-08,2.75377612888136e-10,1.61390135995705e-07,0.999999748259184,1.58646510476012e-10,6.57561785465792e-08
7520,"Fiction",2.16595289001782e-10,9.78633423127329e-19,0.999999999783405,3.85094174461366e-18,8.49864740504977e-19,4.10663351358147e-19
26477,"Music",6.41649992273705e-10,0.00190504758345102,7.44700380224113e-11,0.000403070173172779,0.522944681120776,0.474747200406481
23046,"Drama",1.9373312486431e-108,1,4.17887057657451e-79,1.00536473649825e-52,4.88330120348258e-71,4.31229950778568e-27
18842,"Poetry",7.66357906747946e-08,0.301967497596371,0.000192833447870872,0.00475171588410664,0.00487747693442576,0.688210399501435
9813,"History",1.72703052266058e-13,8.57850739137938e-17,3.6903885526548e-21,0.999999999562169,1.85856297126987e-10,2.51801877158475e-10
17548,"Poetry",0.000441747408488564,1.2385411826334e-05,5.88885728259922e-05,0.547709472530373,0.432612166873115,0.0191653392033703
15629,"Drama",6.04652859262829e-08,5.27525170696668e-09,0.999999929559127,4.1294067044085e-09,6.94817417016593e-11,5.01446476869685e-10
20225,"Drama",0.00172474332948356,1.78293433766773e-06,0.0022301719157982,0.000421171188580166,0.994466740268807,0.00115539036299354
18182,"Fiction",0.000573930702788805,3.62414270385475e-06,0.938801670188677,0.0604311922850073,3.25181676195608e-05,0.000157064513203186
17917,"History",0.00845537604044048,0.000137701444451067,0.168497367712661,0.690614521068758,0.0950723870370445,0.0372226466966449
6837,"Music",1.01456405349848e-12,2.34504664050127e-10,6.92509979705299e-21,3.73108426521273e-05,0.999917020588803,4.56683330256592e-05
16896,"Fiction",2.08169649029893e-06,0.00363035593268423,1.29655189861765e-05,0.20564069405356,0.0431472698445819,0.747566632953697
8171,"Poetry",2.7592306407454e-05,0.0212011198426609,0.00388382860533823,0.339242862850713,0.0474932927638879,0.588151303630993
28660,"Fiction",3.26621378393883e-15,0.17344711797112,7.98308857868849e-14,0.00192086574874727,1.61893129214616e-05,0.824615826967128
10847,"Drama",5.37709704175737e-105,1,5.8962296883501e-74,4.87720367532843e-50,3.65524506791481e-74,2.29851757429976e-28
16136,"Biology",0.26521418032907,7.34004370220069e-07,0.171932988474112,0.383320157130881,0.177579716836756,0.00195222322481073
13202,"History",0.000759894454838821,3.64858398245578e-05,0.992277996296378,0.00433188679841456,0.00128463985160742,0.00130909675893683
10650,"Music",0.00155260070017719,0.00341406835063083,0.152796698735336,0.0824791427093004,0.49152263543003,0.268234854074525
24800,"Biology",0.999999999998698,7.24740143216136e-50,1.43871475552625e-16,1.30177651888637e-12,5.7148725996549e-21,2.53875376716007e-35
2662,"Music",5.08394492327556e-06,3.24257435633678e-17,0.999994916025748,3.13700472238693e-15,2.9322935401706e-11,2.43382164556344e-15
21243,"Fiction",7.46854097393813e-06,0.000242200006032698,8.24680073516877e-06,0.873580923733161,0.0488929220752741,0.0772682388438229
